area_code,gp_access_score,gp_access_quintile,gp_access_decile
E01000788,0.5122608807292335,3,6
E01000789,0.5738862498395172,3,5
E01000790,0.2715367826421877,5,9
E01000791,0.2696109898574913,5,9
E01000792,0.5443574271408397,3,6
E01000793,0.40891000128386185,4,7
E01000794,0.33380408268070355,4,8
E01000795,0.667608165361407,2,4
E01000796,0.18808576197201182,5,10
E01000797,0.5969957632558737,3,5
E01000798,0.1591988702015663,5,10
E01000799,0.16626011041211963,5,10
E01000800,0.14892797534985236,5,10
E01000801,0.14250866606753113,5,10
E01000802,0.604698934394659,3,5
E01000803,0.7022724354859415,2,4
E01000804,0.572602387983053,3,5
E01000805,0.3177558094749005,4,8
E01000806,0.33444601360893567,4,8
E01000807,0.336371806393632,4,8
E01000808,0.404416484786237,4,7
E01000809,0.614969829246373,3,5
E01000810,0.25677237129284886,5,9
E01000811,0.3370137373218641,4,8
E01000812,0.22660161766593914,5,9
E01000813,0.2535627166516883,5,9
E01000814,0.5604057003466427,3,5
E01000815,0.40698420849916545,4,7
E01000816,0.5494928745666966,3,5
E01000818,0.7131852612658877,2,4
E01000819,0.27217871357041984,5,9
E01000820,0.42816792913082546,4,7
E01000822,0.07703171138785467,5,10
E01000823,0.346642701245346,4,8
E01000824,0.24264989087174219,5,9
E01000825,0.35562973424059574,4,8
E01000826,1.182436769803569,1,2
E01000827,0.9160354345872382,2,3
E01000828,0.8929259211708819,2,3
E01000829,0.5437154962126074,3,6
E01000830,1.0181024521761457,1,2
E01000831,0.8935678520991139,2,3
E01000832,0.4198228270638079,4,7
E01000833,1.0906406470663754,1,2
E01000834,0.7446398767492617,2,4
E01000835,0.22339196302477854,5,9
E01000836,0.6746694055719604,2,4
E01000837,0.3402233919630248,4,8
E01000838,0.4191808961355758,4,7
E01000839,0.351778148671203,4,8
E01000840,0.4159712414944152,4,7
E01000841,0.2818076774939017,5,9
E01000842,0.3999229682886121,4,7
E01000843,0.3042752599820259,4,8
E01000844,0.18102452176145847,5,10
E01000845,0.17717293619206573,5,10
E01000846,0.15213762999101296,5,10
E01000847,0.12196687636410321,5,10
E01000848,0.42880986005905763,4,7
E01000849,0.36397483630761335,4,8
E01000850,0.3023494671973295,4,8
E01000851,0.18808576197201182,5,10
E01000852,0.2747464372833483,5,9
E01000853,0.048786750545641286,5,10
E01000854,0.2060598279625112,5,10
E01000855,0.2317370650917961,5,9
E01000856,0.34150725381948904,4,8
E01000857,0.1450763897804596,5,10
E01000858,0.47631274874823465,3,6
E01000859,0.18295031454615485,5,10
E01000860,0.2798818847092053,5,9
E01000861,0.4108357940685582,4,7
E01000862,0.5109770188727693,3,6
E01000863,0.5796636281936063,3,5
E01000864,0.5931441776864809,3,5
E01000865,0.4525613044036461,4,7
E01000866,0.23494671973295672,5,9
E01000867,0.4942868147387341,3,6
E01000868,0.7767364231608678,2,4
E01000869,0.3633329053793812,4,8
E01000870,0.20028244960842212,5,10
E01000871,0.30299139812556164,4,8
E01000872,0.1238926691487996,5,10
E01000873,0.17075362690974452,5,10
E01000874,0.12646039286172808,5,10
E01000875,0.2060598279625112,5,10
E01000876,0.3915778662215945,4,7
E01000877,0.05713185261265888,5,10
E01000878,0.37488766208755936,4,8
E01000879,0.4223905507767364,4,7
E01000880,0.5597637694184106,3,5
E01000881,0.42560020541789706,4,7
E01000882,0.2278854795224034,5,9
E01000883,0.3177558094749005,4,8
E01000884,0.5392219797149826,3,6
E01000885,0.7741686994479393,2,4
E01000886,0.4243163435614328,4,7
E01000887,0.26575940428809863,5,9
E01000888,0.3216073950442932,4,8
E01000889,0.2631916805751701,5,9
E01000890,0.3427911156759532,4,8
E01000891,0.12646039286172808,5,10
E01000892,0.17845679804852999,5,10
E01000893,0.1380151495699063,5,10
E01000894,0.27217871357041984,5,9
E01000895,0.40891000128386185,4,7
E01000896,0.11297984336885349,5,10
E01000897,0.15470535370394145,5,10
E01000898,0.2022082423931185,5,10
E01000899,0.6643985107202465,2,4
E01000900,0.09115419180896135,5,10
E01000901,0.09436384645012197,5,10
E01000902,0.34856849403004236,4,8
E01000903,0.28758505584799077,5,9
E01000904,0.14250866606753113,5,10
E01000905,0.21568879188599308,5,10
E01000906,0.20991141353190396,5,10
E01000907,0.2907947104891513,5,9
E01000908,0.45127744254718183,4,7
E01000909,0.5629734240595711,3,5
E01000910,0.27795609192450893,5,9
E01000911,0.1591988702015663,5,10
E01000912,0.18423417640261908,5,10
E01000913,0.7009885736294773,2,4
E01000914,0.3286686352548466,4,8
E01000915,0.3793811785851842,4,7
E01000916,0.31133650019257925,4,8
E01000917,0.18551803825908333,5,10
E01000918,0.22595968673770703,5,9
E01000919,0.14186673513929904,5,10
E01000920,0.0609834381820516,5,10
E01000921,0.17075362690974452,5,10
E01000922,0.24842726922583128,5,9
E01000923,0.17717293619206573,5,10
E01000924,0.173321350622673,5,10
E01000925,0.10399281037360382,5,10
E01000926,0.33252022082423927,4,8
E01000927,0.12196687636410321,5,10
E01000928,0.14058287328283478,5,10
E01000929,0.08473488252664013,5,10
E01000930,0.23879830530234944,5,9
E01000931,0.20156631146488638,5,10
E01000932,0.3139042239055077,4,8
E01000933,0.2696109898574913,5,9
E01000934,0.28886891770445505,5,9
E01000935,0.37296186930286296,4,8
E01000936,0.2111952753883682,5,10
E01000937,0.08922839902426499,5,10
E01000938,0.41276158685325454,4,7
E01000939,0.5218898446527154,3,6
E01000940,0.27795609192450893,5,9
E01000941,0.27795609192450893,5,9
E01000942,0.1726794196944409,5,10
E01000943,0.13480549492874566,5,10
E01000944,0.16690204134035178,5,10
E01000945,0.06162536911028372,5,10
E01000946,0.15149569906278082,5,10
E01000947,0.3074849146231865,4,8
E01000948,0.46860957760944916,3,6
E01000949,0.0693285402490692,5,10
E01000950,0.09436384645012197,5,10
E01000951,0.02952882269867762,5,10
E01000952,0.46154833739889584,3,6
E01000953,0.3979971755039158,4,7
E01000954,0.3286686352548466,4,8
E01000955,0.3421491847477211,4,8
E01000956,0.1277442547181923,5,10
E01000957,0.5835152137629991,3,5
E01000958,0.2477853382975992,5,9
E01000959,0.30170753626909735,4,8
E01000960,0.5931441776864809,3,5
E01000961,0.4339453074849146,4,7
E01000962,0.6329438952368726,3,5
E01000963,0.4057003466427012,4,7
E01000964,0.6753113365001924,2,4
E01000965,0.3402233919630248,4,8
E01000966,0.546925150853768,3,6
E01000967,0.4204647579920401,4,7
E01000968,0.4397226858390037,4,7
E01000969,0.25998202593400954,5,9
E01000970,0.11683142893824623,5,10
E01000971,0.024393375272820636,5,10
E01000972,0.6367954808062654,3,5
E01000973,0.4416484786237001,4,7
E01000974,0.30555912183849016,4,8
E01000975,0.24200795994351007,5,9
E01000976,0.22981127230709977,5,9
E01000977,0.1245346000770317,5,10
E01000978,0.38708434972396966,4,7
E01000979,0.23558865066118884,5,9
E01000980,0.2137629991012967,5,10
E01000981,0.2452176145846707,5,9
E01000982,0.2022082423931185,5,10
E01000983,0.19578893311079726,5,10
E01000984,0.17524714340736938,5,10
E01000985,0.2548465785081525,5,9
E01000986,0.27217871357041984,5,9
E01000987,0.28437540120683014,5,9
E01000989,0.9558351521376298,2,3
E01000990,0.34856849403004236,4,8
E01000991,0.9121838490178454,2,3
E01000992,0.22082423931185005,5,9
E01000993,0.28437540120683014,5,9
E01000994,0.4191808961355758,4,7
E01000995,0.10720246501476442,5,10
E01000996,0.31711387854666834,4,8
E01000997,0.17717293619206573,5,10
E01000998,0.1591988702015663,5,10
E01000999,0.18872769290024394,5,10
E01001000,0.2054178970342791,5,10
E01001001,0.4108357940685582,4,7
E01001002,0.17075362690974452,5,10
E01001003,0.36975221466170244,4,8
E01001004,0.3858004878675054,4,7
E01001005,0.32545898061368594,4,8
E01001006,0.32545898061368594,4,8
E01001007,0.5167543972268583,3,6
E01001008,0.4583386827577352,3,6
E01001009,0.19065348568494028,5,10
E01001010,0.7163949159070483,2,4
E01001011,0.42945179098728975,4,7
E01001012,0.22339196302477854,5,9
E01001013,0.2882269867762229,5,9
E01001014,0.6791629220695852,2,4
E01001015,0.9442803954294516,2,3
E01001016,1.151624085248427,1,2
E01001017,1.1021954037745536,1,2
E01001018,0.45191937347541394,4,7
E01001019,0.5976376941841056,3,5
E01001020,0.31069456926434713,4,8
E01001021,0.6990627808447811,2,4
E01001022,0.84092951598408,2,3
E01001023,0.5154705353703942,3,6
E01001024,0.13929901142637052,5,10
E01001025,0.6053408653228912,3,5
E01001026,0.4930029528822698,3,6
E01001027,0.6310181024521762,3,5
E01001028,0.8069071767877775,2,3
E01001029,0.6708178200025676,2,4
E01001030,0.7215303633329052,2,4
E01001031,0.18936962382847605,5,10
E01001032,0.8486326871228654,2,3
E01001033,0.23944023623058158,5,9
E01001034,0.4217486198485043,4,7
E01001035,0.26383361150340223,5,9
E01001036,0.7311593272563872,2,4
E01001037,0.27538836821158047,5,9
E01001038,0.5758120426242135,3,5
E01001039,0.49878033123635895,3,6
E01001040,0.15149569906278082,5,10
E01001041,0.11490563615354987,5,10
E01001042,0.5835152137629991,3,5
E01001043,0.3241751187572217,4,8
E01001044,0.46989343946591344,3,6
E01001045,0.21825651559892156,5,10
E01001046,0.4249582744896649,4,7
E01001047,0.36269097445114906,4,8
E01001048,0.22724354859417129,5,9
E01001049,0.5084092951598408,3,6
E01001050,0.29978174348440106,5,9
E01001051,0.09628963923481834,5,10
E01001052,0.3447169084606496,4,8
E01001053,0.3524200795994351,4,8
E01001054,0.22981127230709977,5,9
E01001055,0.1912954166131724,5,10
E01001056,0.15213762999101296,5,10
E01001057,0.06226730003851584,5,10
E01001058,0.567466940557196,3,5
E01001059,0.6714597509307996,2,4
E01001060,0.7427140839645653,2,4
E01001061,0.7382205674669405,2,4
E01001062,0.4230324817049685,4,7
E01001063,0.23430478880472458,5,9
E01001064,0.7240980870458338,2,4
E01001065,0.5584799075619462,3,5
E01001066,0.9327256387212733,2,3
E01001067,1.272949030684298,1,2
E01001068,0.5315188085761972,3,6
E01001069,0.720246501476441,2,4
E01001070,1.5168827834125047,1,1
E01001071,0.6682500962896392,2,4
E01001072,1.2543330337655667,1,2
E01001073,0.6721016818590319,2,4
E01001074,1.0431377583771986,1,2
E01001075,0.6406470663756579,3,5
E01001076,0.7632558736679932,2,4
E01001077,0.45512902811657463,4,7
E01001078,0.38066504044164845,4,7
E01001079,1.129156502760303,1,2
E01001080,0.6714597509307996,2,4
E01001081,1.06175375529593,1,2
E01001082,0.7523430478880471,2,4
E01001083,0.6682500962896392,2,4
E01001084,0.6425728591603541,3,5
E01001085,0.19835665682372575,5,10
E01001086,0.36397483630761335,4,8
E01001087,0.36140711259468483,4,8
E01001088,0.3858004878675054,4,7
E01001089,0.3819489022981126,4,7
E01001090,0.23430478880472458,5,9
E01001091,0.2477853382975992,5,9
E01001092,0.5186801900115547,3,6
E01001093,0.39221979714982663,4,7
E01001094,0.4814481961740916,3,6
E01001095,0.33508794453716784,4,8
E01001096,0.756836564385672,2,4
E01001097,0.2907947104891513,5,9
E01001098,0.7433560148927973,2,4
E01001099,0.720246501476441,2,4
E01001100,0.43137758377198615,4,7
E01001101,0.45384516626011034,4,7
E01001102,0.720246501476441,2,4
E01001103,0.8974194376685067,2,3
E01001104,0.18295031454615485,5,10
E01001105,1.1965592502246758,1,2
E01001106,0.9173192964437026,2,3
E01001107,0.8004878675054563,2,3
E01001108,0.972525356271665,2,3
E01001109,0.18551803825908333,5,10
E01001110,0.1643343176274233,5,10
E01001111,0.39478752086275515,4,7
E01001112,0.4808062652458595,3,6
E01001113,0.32032353318782897,4,8
E01001114,0.38002310951341634,4,7
E01001115,0.42560020541789706,4,7
E01001116,0.2131210681730646,5,10
E01001117,0.27859802285274105,5,9
E01001118,0.14700218256515601,5,10
E01001119,0.9898574913339323,2,3
E01001120,0.3524200795994351,4,8
E01001121,0.7895750417255103,2,4
E01001122,0.8627551675439721,2,3
E01001123,0.7401463602516367,2,4
E01001124,0.3447169084606496,4,8
E01001125,0.07895750417255104,5,10
E01001126,0.6849403004236744,2,4
E01001127,0.20156631146488638,5,10
E01001128,0.2060598279625112,5,10
E01001129,0.4057003466427012,4,7
E01001130,0.3382975991783284,4,8
E01001131,0.9622544614199511,2,3
E01001132,0.49107716009757346,3,6
E01001133,0.25805623314931314,5,9
E01001134,0.5366542560020541,3,6
E01001135,0.3774553858004878,4,8
E01001136,0.47823854153293105,3,6
E01001137,0.15534728463217357,5,10
E01001138,0.310052638336115,4,8
E01001139,0.21825651559892156,5,10
E01001140,0.25099499293875976,5,9
E01001141,0.38965207343689817,4,7
E01001142,0.20349210424958272,5,10
E01001143,0.6547695467967645,3,5
E01001144,0.3235331878289896,4,8
E01001145,0.49685453845166255,3,6
E01001146,0.1380151495699063,5,10
E01001147,0.3389395301065605,4,8
E01001148,0.2651174733598665,5,9
E01001149,0.2683271280010271,5,9
E01001150,0.3665425600205418,4,8
E01001151,0.2824496084221338,5,9
E01001152,0.0808832969572474,5,10
E01001153,0.31133650019257925,4,8
E01001154,0.2696109898574913,5,9
E01001155,0.19514700218256514,5,10
E01001156,0.45577095904480674,4,7
E01001157,0.7805880087302606,2,4
E01001158,0.4487097188342534,4,7
E01001159,0.6887918859930672,2,4
E01001160,0.5379381178585183,3,6
E01001161,0.7420721530363331,2,4
E01001162,0.47823854153293105,3,6
E01001163,0.33252022082423927,4,8
E01001164,0.6483502375144434,3,5
E01001165,1.0200282449608422,1,2
E01001166,0.793426627294903,2,4
E01001167,0.7343689818975477,2,4
E01001168,0.9628963923481832,2,3
E01001169,0.20092438053665423,5,10
E01001170,0.4923610219540377,3,6
E01001171,0.3273847733983823,4,8
E01001172,0.3858004878675054,4,7
E01001173,0.47695467967646676,3,6
E01001174,0.37617152394402353,4,8
E01001175,0.28758505584799077,5,9
E01001176,0.22916934137886763,5,9
E01001177,0.389010142508666,4,7
E01001178,0.2400821671588137,5,9
E01001179,0.13480549492874566,5,10
E01001180,0.1502118372063166,5,10
E01001181,0.11683142893824623,5,10
E01001182,0.1591988702015663,5,10
E01001183,0.24393375272820642,5,9
E01001184,0.21568879188599308,5,10
E01001185,0.4134035177814867,4,7
E01001186,0.13929901142637052,5,10
E01001187,0.19065348568494028,5,10
E01001188,0.2227500320965464,5,9
E01001189,0.3177558094749005,4,8
E01001190,0.5738862498395172,3,5
E01001191,0.3132622929772756,4,8
E01001192,0.31711387854666834,4,8
E01001193,0.37424573115932724,4,8
E01001194,0.18872769290024394,5,10
E01001195,0.47823854153293105,3,6
E01001196,0.27923995378097316,5,9
E01001197,0.35434587238413146,4,8
E01001198,0.13416356400051355,5,10
E01001199,0.09179612273719348,5,10
E01001200,0.21761458467068942,5,10
E01001201,0.18808576197201182,5,10
E01001202,0.19322120939786877,5,10
E01001203,0.09628963923481834,5,10
E01001204,0.11747335986647836,5,10
E01001205,0.49942226216459107,3,6
E01001206,0.5000641930928231,3,6
E01001207,0.3472846321735781,4,8
E01001208,0.34086532289125693,4,8
E01001209,0.11297984336885349,5,10
E01001210,0.7029143664141737,2,4
E01001211,0.12325073822056745,5,10
E01001212,0.3382975991783284,4,8
E01001213,0.2060598279625112,5,10
E01001214,0.14571832070869176,5,10
E01001215,0.08794453716780075,5,10
E01001216,0.2856592630632944,5,9
E01001217,0.3023494671973295,4,8
E01001218,0.6842983694954421,2,4
E01001219,0.3832327641545769,4,7
E01001220,0.4121196559250224,4,7
E01001221,0.3774553858004878,4,8
E01001222,0.24714340736936705,5,9
E01001223,0.19257927846963666,5,10
E01001224,0.07895750417255104,5,10
E01001225,0.40634227757093333,4,7
E01001226,0.47374502503530613,3,6
E01001227,0.21504686095776093,5,10
E01001228,0.4422904095519322,4,7
E01001229,0.4731030941070741,3,6
E01001230,0.5295930157915008,3,6
E01001231,0.3447169084606496,4,8
E01001232,0.635511618949801,3,5
E01001233,0.22981127230709977,5,9
E01001234,0.4917190910258056,3,6
E01001235,0.1989985877519579,5,10
E01001236,0.24971113108229553,5,9
E01001237,0.4057003466427012,4,7
E01001238,0.5398639106432147,3,6
E01001239,0.6599049942226214,2,4
E01001240,0.28951084863268717,5,9
E01001241,0.26190781871870583,5,9
E01001242,0.45512902811657463,4,7
E01001243,0.27538836821158047,5,9
E01001244,0.23045320323533186,5,9
E01001245,0.14892797534985236,5,10
E01001246,0.5507767364231608,3,5
E01001247,0.24842726922583128,5,9
E01001248,0.43522916934137884,4,7
E01001249,0.2400821671588137,5,9
E01001250,0.168185903196816,5,10
E01001251,0.35434587238413146,4,8
E01001252,0.30620105276672227,4,8
E01001253,0.5225317755809474,3,6
E01001254,0.6483502375144434,3,5
E01001255,0.168185903196816,5,10
E01001257,0.27859802285274105,5,9
E01001258,0.1989985877519579,5,10
E01001259,0.1874438310437797,5,10
E01001260,0.1919373475414045,5,10
E01001261,0.2837334702785981,5,9
E01001262,0.578379766337142,3,5
E01001263,0.5527025292078571,3,5
E01001264,0.3145461548337399,4,8
E01001265,0.7234561561176016,2,4
E01001266,0.2715367826421877,5,9
E01001267,0.4750288868917704,3,6
E01001268,0.37617152394402353,4,8
E01001269,0.3209654641160611,4,8
E01001270,0.1643343176274233,5,10
E01001271,0.2278854795224034,5,9
E01001272,0.3665425600205418,4,8
E01001273,0.2432918217999743,5,9
E01001274,0.5321607395044292,3,6
E01001275,0.26447554243163435,5,9
E01001276,0.9198870201566309,2,3
E01001277,0.2907947104891513,5,9
E01001278,0.5539863910643213,3,5
E01001279,0.09949929387597896,5,10
E01001280,0.4050584157144691,4,7
E01001281,0.23944023623058158,5,9
E01001282,0.33508794453716784,4,8
E01001283,0.14058287328283478,5,10
E01001284,0.17845679804852999,5,10
E01001285,0.14764411349338813,5,10
E01001286,0.40826807035562973,4,7
E01001287,0.25934009500577737,5,9
E01001288,0.11939915265117472,5,10
E01001289,0.3139042239055077,4,8
E01001290,0.1816664526896906,5,10
E01001291,0.37873924765695205,4,7
E01001292,0.0950057773783541,5,10
E01001293,0.1970727949672615,5,10
E01001294,0.18615996918731545,5,10
E01001295,0.06290923096674797,5,10
E01001296,0.08473488252664013,5,10
E01001297,0.07831557324431891,5,10
E01001298,0.18038259083322636,5,10
E01001299,0.3909359352933624,4,7
E01001300,0.09628963923481834,5,10
E01001301,0.17460521247913724,5,10
E01001302,0.26383361150340223,5,9
E01001303,0.21825651559892156,5,10
E01001304,0.2708948517139556,5,9
E01001305,0.1502118372063166,5,10
E01001306,0.2952882269867762,5,9
E01001307,0.1534214918474772,5,10
E01001308,0.2054178970342791,5,10
E01001309,0.5039157786622159,3,6
E01001310,0.394145589934523,4,7
E01001311,0.6374374117344973,3,5
E01001312,0.3216073950442932,4,8
E01001313,0.20349210424958272,5,10
E01001314,0.310052638336115,4,8
E01001315,0.2901527795609192,5,9
E01001316,0.26575940428809863,5,9
E01001317,0.3158300166902041,4,8
E01001318,0.3774553858004878,4,8
E01001319,0.33572987546539995,4,8
E01001320,0.5173963281550905,3,6
E01001321,0.31069456926434713,4,8
E01001322,0.32610091154191806,4,8
E01001323,0.14315059699576327,5,10
E01001324,1.0598279625112337,1,2
E01001325,0.35049428681473876,4,8
E01001326,0.7594042880986004,2,4
E01001327,0.567466940557196,3,5
E01001328,0.5668250096289639,3,5
E01001329,0.19257927846963666,5,10
E01001330,0.6348696880215688,3,5
E01001331,0.3273847733983823,4,8
E01001332,0.35562973424059574,4,8
E01001333,0.37231993837463084,4,8
E01001334,0.34856849403004236,4,8
E01001335,0.4917190910258056,3,6
E01001336,0.2246758248812428,5,9
E01001337,0.3703941455899345,4,8
E01001338,0.42560020541789706,4,7
E01001339,0.3293105661830787,4,8
E01001340,0.1277442547181923,5,10
E01001341,0.2516369238669919,5,9
E01001342,0.4602644755424316,3,6
E01001343,0.12517653100526382,5,10
E01001344,0.441006547695468,4,7
E01001345,0.588008730260624,3,5
E01001346,0.12325073822056745,5,10
E01001347,0.7375786365387083,2,4
E01001348,0.32032353318782897,4,8
E01001349,0.5032738477339838,3,6
E01001350,0.4904352291693414,3,6
E01001351,0.1450763897804596,5,10
E01001352,0.2920785723456156,5,9
E01001353,0.10977018872769292,5,10
E01001354,0.09564770830658621,5,10
E01001355,0.19386314032610089,5,10
E01001356,0.2163307228142252,5,10
E01001357,0.38965207343689817,4,7
